Unix Time,Arduino Force Value,Actual Force,Thermocouple Value One,Thermocouple Value Two
1651089598.718685,0,0.0, 47.00," 31.50
"
1651089598.752223,0,0.0, 47.00," 31.50
"
1651089598.788428,0,0.0, 47.00," 31.50
"
1651089598.8252668,0,0.0, 47.00," 31.50
"
1651089598.857881,0,0.0, 47.00," 31.75
"
1651089598.894876,0,0.0, 47.00," 31.75
"
1651089598.927723,0,0.0, 47.00," 31.50
"
1651089598.964421,0,0.0, 47.00," 31.50
"
1651089599.001375,0,0.0, 47.00," 31.50
"
1651089599.034254,0,0.0, 47.00," 31.50
"
1651089599.070977,0,0.0, 47.00," 31.50
"
1651089599.107789,0,0.0, 47.00," 31.50
"
1651089599.140627,0,0.0, 47.00," 31.50
"
1651089599.1776042,0,0.0, 47.00," 31.50
"
1651089599.214376,0,0.0, 47.00," 31.50
"
1651089599.2471628,0,0.0, 47.00," 31.50
"
1651089599.284074,0,0.0, 47.00," 31.50
"
1651089599.316648,0,0.0, 47.00," 31.50
"
1651089599.3537579,0,0.0, 47.00," 31.50
"
1651089599.390493,0,0.0, 47.00," 31.75
"
1651089599.42341,0,0.0, 47.00," 31.75
"
1651089599.460029,0,0.0, 47.00," 31.75
"
1651089599.497008,0,0.0, 47.00," 31.75
"
1651089599.5501351,0,0.0, 47.00," 31.75
"
1651089599.582935,0,0.0, 47.00," 31.75
"
1651089599.619898,0,0.0, 47.00," 31.75
"
1651089599.6566489,0,0.0, 47.00," 31.75
"
1651089599.706211,0,0.0, 47.00," 31.75
"
1651089599.742887,0,0.0, 47.00," 31.50
"
1651089599.7795022,0,0.0, 47.00," 31.50
"
1651089599.8123899,0,0.0, 47.00," 31.50
"
1651089599.8491058,0,0.0, 47.00," 31.75
"
1651089599.88605,0,0.0, 47.00," 31.75
"
1651089599.918926,0,0.0, 47.00," 31.50
"
1651089599.955782,0,0.0, 47.00," 31.50
"
1651089599.9925098,0,0.0, 47.00," 31.50
"
1651089600.02548,0,0.0, 47.00," 31.50
"
1651089600.062167,0,0.0, 47.00," 31.50
"
1651089600.095041,0,0.0, 47.00," 31.50
"
1651089600.131802,0,0.0, 47.00," 31.75
"
1651089600.1686668,0,0.0, 47.00," 31.75
"
1651089600.2017221,0,0.0, 47.00," 31.75
"
1651089600.238392,0,0.0, 47.00," 31.75
"
1651089600.2751548,0,0.0, 47.00," 31.50
"
1651089600.308044,0,0.0, 47.00," 31.50
"
1651089600.344963,0,0.0, 47.00," 31.50
"
1651089600.3817458,0,0.0, 47.00," 31.50
"
1651089600.414721,0,0.0, 47.00," 31.75
"
1651089600.451356,0,0.0, 47.00," 31.75
"
1651089600.4843478,0,0.0, 47.00," 31.50
"
1651089600.52095,0,0.0, 47.00," 31.50
"
1651089600.557836,0,0.0, 47.25," 31.50
"
1651089600.61113,0,0.0, 47.25," 31.75
"
1651089600.664271,0,0.0, 47.00," 31.75
"
1651089600.6970692,0,0.0, 47.00," 31.75
"
1651089600.733939,0,0.0, 47.00," 31.50
"
1651089600.7713878,0,0.0, 47.00," 31.50
"
1651089600.803566,0,0.0, 47.25," 31.50
"
1651089600.840534,0,0.0, 47.25," 31.50
"
1651089600.873316,0,0.0, 47.25," 31.50
"
1651089600.9102678,0,0.0, 47.25," 31.50
"
1651089600.946784,0,0.0, 47.00," 31.75
"
1651089601.000185,0,0.0, 47.00," 31.75
"
1651089601.032871,0,0.0, 47.25," 31.75
"
1651089601.0697489,0,0.0, 47.25," 31.75
"
1651089601.1082869,0,0.0, 47.00," 31.50
"
1651089601.139524,0,0.0, 47.00," 31.50
"
1651089601.176378,0,0.0, 47.25," 31.75
"
1651089601.213272,0,0.0, 47.25," 31.75
"
1651089601.246022,0,0.0, 47.25," 31.75
"
1651089601.282847,0,0.0, 47.25," 31.75
"
1651089601.3155289,0,0.0, 47.25," 31.75
"
1651089601.352567,0,0.0, 47.25," 31.75
"
1651089601.3892758,0,0.0, 47.25," 31.75
"
1651089601.4219809,0,0.0, 47.25," 31.75
"
1651089601.4588,0,0.0, 47.25," 31.75
"
1651089601.4956899,0,0.0, 47.25," 31.75
"
1651089601.528528,0,0.0, 47.25," 31.50
"
1651089601.5655098,0,0.0, 47.25," 31.50
"
1651089601.602299,0,0.0, 47.25," 31.75
"
1651089601.635041,0,0.0, 47.25," 31.75
"
1651089601.671891,0,0.0, 47.25," 31.75
"
1651089601.7046149,0,0.0, 47.25," 31.50
"
1651089601.741486,0,0.0, 47.25," 31.50
"
1651089601.778282,0,0.0, 47.25," 31.75
"
1651089601.811212,0,0.0, 47.25," 31.75
"
1651089601.8479009,0,0.0, 47.25," 31.75
"
1651089601.901136,0,0.0, 47.25," 31.75
"
1651089601.938147,0,0.0, 47.25," 31.75
"
1651089601.971015,0,0.0, 47.25," 31.75
"
1651089602.007875,0,0.0, 47.25," 31.75
"
1651089602.040684,0,0.0, 47.25," 31.75
"
1651089602.07744,0,0.0, 47.25," 31.75
"
1651089602.114262,0,0.0, 47.25," 31.75
"
1651089602.1468852,0,0.0, 47.25," 31.75
"
1651089602.1845472,0,0.0, 47.25," 31.75
"
1651089602.220802,0,0.0, 47.25," 31.50
"
1651089602.253458,0,0.0, 47.25," 31.50
"
1651089602.2903419,0,0.0, 47.25," 31.75
"
1651089602.327271,0,0.0, 47.25," 31.75
"
1651089602.380574,0,0.0, 47.25," 31.75
"
1651089602.429604,0,0.0, 47.25," 31.75
"
1651089602.46652,0,0.0, 47.25," 31.75
"
1651089602.5035589,0,0.0, 47.25," 31.75
"
1651089602.536267,0,0.0, 47.25," 31.75
"
1651089602.5730171,0,0.0, 47.25," 31.50
"
1651089602.609917,0,0.0, 47.25," 31.50
"
1651089602.6427908,0,0.0, 47.25," 31.50
"
1651089602.679449,0,0.0, 47.25," 31.50
"
1651089602.716425,0,0.0, 47.25," 31.75
"
1651089602.7695072,0,0.0, 47.25," 31.75
"
1651089602.818624,0,0.0, 47.25," 31.75
"
1651089602.855545,0,0.0, 47.25," 31.75
"
1651089602.892451,0,0.0, 47.25," 31.75
"
1651089602.925227,0,0.0, 47.25," 31.75
"
1651089602.9621649,0,0.0, 47.25," 31.75
"
1651089602.9988108,0,0.0, 47.25," 31.75
"
1651089603.031565,0,0.0, 47.25," 31.75
"
1651089603.068547,0,0.0, 47.25," 31.75
"
1651089603.1054668,0,0.0, 47.25," 31.75
"
1651089603.15858,0,0.0, 47.25," 31.75
"
1651089603.191433,0,0.0, 47.25," 31.50
"
1651089603.228431,0,0.0, 47.25," 31.50
"
1651089603.2815301,0,0.0, 47.25," 31.75
"
1651089603.3348181,0,0.0, 47.25," 31.75
"
1651089603.3879948,0,0.0, 47.25," 31.75
"
1651089603.441461,0,0.0, 47.25," 31.75
"
1651089603.473993,0,0.0, 47.25," 31.50
"
1651089603.5111501,0,0.0, 47.25," 31.50
"
1651089603.5477288,0,0.0, 47.50," 31.75
"
1651089603.600943,0,0.0, 47.25," 31.75
"
1651089603.633724,0,0.0, 47.25," 31.75
"
1651089603.6705751,0,0.0, 47.25," 31.75
"
1651089603.703713,0,0.0, 47.25," 31.75
"
1651089603.740243,0,0.0, 47.50," 31.75
"
1651089603.777311,0,0.0, 47.50," 31.75
"
1651089603.830623,0,0.0, 47.50," 31.75
"
1651089603.863219,0,0.0, 47.50," 31.75
"
1651089603.899997,0,0.0, 47.50," 31.75
"
1651089603.9369469,0,0.0, 47.50," 31.75
"
1651089603.9698298,0,0.0, 47.50," 31.75
"
1651089604.006599,0,0.0, 47.50," 31.75
"
1651089604.059707,0,0.0, 47.25," 31.75
"
1651089604.092615,0,0.0, 47.25," 31.75
"
1651089604.1293068,0,0.0, 47.50," 31.75
"
1651089604.1661708,0,0.0, 47.50," 31.75
"
1651089604.199027,0,0.0, 47.50," 31.75
"
1651089604.2358332,0,0.0, 47.50," 31.75
"
1651089604.272966,0,0.0, 47.50," 31.75
"
1651089604.305801,0,0.0, 47.50," 31.75
"
1651089604.3424928,0,0.0, 47.50," 31.75
"
1651089604.395575,0,0.0, 47.50," 31.75
"
1651089604.4490612,0,0.0, 47.50," 31.75
"
1651089604.481733,0,0.0, 47.50," 31.75
"
1651089604.5183911,0,0.0, 47.50," 31.75
"
1651089604.555327,0,0.0, 47.50," 31.75
"
1651089604.588162,0,0.0, 47.50," 31.75
"
1651089604.624932,0,0.0, 47.50," 31.75
"
1651089604.662101,0,0.0, 47.50," 31.75
"
1651089604.694581,0,0.0, 47.50," 31.75
"
1651089604.731415,0,0.0, 47.50," 31.75
"
1651089604.7846022,0,0.0, 47.50," 31.75
"
1651089604.817485,0,0.0, 47.50," 31.75
"
1651089604.854269,0,0.0, 47.50," 31.75
"
1651089604.891244,0,0.0, 47.50," 31.75
"
1651089604.9239,0,0.0, 47.50," 31.75
"
1651089604.960829,0,0.0, 47.50," 31.75
"
1651089604.997681,0,0.0, 47.50," 31.75
"
1651089605.030879,0,0.0, 47.50," 31.75
"
1651089605.067334,0,0.0, 47.50," 31.75
"
1651089605.1041028,0,0.0, 47.50," 31.75
"
1651089605.1370082,0,0.0, 47.50," 31.75
"
1651089605.173802,0,0.0, 47.50," 31.75
"
1651089605.206602,0,0.0, 47.50," 31.75
"
1651089605.243412,0,0.0, 47.50," 31.75
"
1651089605.280349,0,0.0, 47.50," 31.75
"
1651089605.313096,0,0.0, 47.50," 31.75
"
1651089605.3499148,0,0.0, 47.50," 31.75
"
1651089605.3867362,0,0.0, 47.50," 31.75
"
1651089605.4195452,0,0.0, 47.50," 31.75
"
1651089605.456347,0,0.0, 47.50," 31.75
"
1651089605.493322,0,0.0, 47.50," 31.75
"
1651089605.526071,0,0.0, 47.50," 31.75
"
1651089605.562975,0,0.0, 47.50," 31.75
"
1651089605.595552,0,0.0, 47.50," 31.75
"
1651089605.632503,0,0.0, 47.50," 31.75
"
1651089605.669354,0,0.0, 47.50," 31.75
"
1651089605.7024121,0,0.0, 47.50," 31.75
"
1651089605.739201,0,0.0, 47.50," 31.75
"
1651089605.775969,0,0.0, 47.50," 31.75
"
1651089605.8291059,0,0.0, 47.50," 31.75
"
1651089605.882376,0,0.0, 47.50," 31.75
"
1651089605.935748,0,0.0, 47.50," 31.75
"
1651089605.984902,0,0.0, 47.75," 31.75
"
1651089606.021686,0,0.0, 47.75," 31.75
"
1651089606.058454,0,0.0, 47.50," 31.75
"
1651089606.0912719,0,0.0, 47.50," 31.75
"
1651089606.128156,0,0.0, 47.50," 31.75
"
1651089606.1651998,0,0.0, 47.50," 31.75
"
1651089606.197875,0,0.0, 47.50," 31.75
"
1651089606.2347672,0,0.0, 47.50," 31.75
"
1651089606.271424,0,0.0, 47.75," 31.75
"
1651089606.304266,0,0.0, 47.75," 31.75
"
1651089606.341093,0,0.0, 47.75," 31.75
"
1651089606.373801,0,0.0, 47.75," 31.75
"
1651089606.410707,0,0.0, 47.50," 31.75
"
1651089606.4475899,0,0.0, 47.50," 31.75
"
1651089606.4804428,0,0.0, 47.50," 31.75
"
1651089606.517243,0,0.0, 47.50," 31.75
"
1651089606.554198,0,0.0, 47.75," 31.75
"
1651089606.607559,0,0.0, 47.75," 31.75
"
1651089606.660626,0,0.0, 47.50," 31.75
"
1651089606.693321,0,0.0, 47.50," 31.75
"
1651089606.7305331,0,0.0, 47.50," 31.75
"
1651089606.763123,0,0.0, 47.50," 31.75
"
1651089606.799742,0,0.0, 47.75," 31.75
"
1651089606.837006,0,0.0, 47.75," 31.75
"
1651089606.890343,0,0.0, 47.75," 31.75
"
1651089606.9434938,0,0.0, 47.75," 31.75
"
1651089606.996375,0,0.0, 47.75," 31.75
"
1651089607.02926,0,0.0, 47.75," 31.75
"
1651089607.066057,0,0.0, 47.75," 31.75
"
1651089607.1029088,0,0.0, 47.50," 31.75
"
1651089607.135652,0,0.0, 47.50," 31.75
"
1651089607.17285,0,0.0, 47.75," 31.75
"
1651089607.205724,0,0.0, 47.75," 31.75
"
1651089607.2421389,0,0.0, 47.75," 31.75
"
1651089607.279071,0,0.0, 47.75," 31.75
"
1651089607.3118699,0,0.0, 47.75," 31.75
"
1651089607.348641,0,0.0, 47.75," 31.75
"
1651089607.3856761,0,0.0, 47.75," 31.75
"
1651089607.418622,0,0.0, 47.75," 31.75
"
1651089607.455286,0,0.0, 47.75," 31.75
"
1651089607.491984,0,0.0, 47.75," 31.75
"
1651089607.524843,0,0.0, 47.75," 31.75
"
1651089607.561596,0,0.0, 47.75," 31.75
"
1651089607.59472,0,0.0, 47.75," 31.75
"
1651089607.631584,0,0.0, 47.75," 31.75
"
1651089607.668213,0,0.0, 47.75," 31.75
"
1651089607.700842,0,0.0, 47.75," 31.75
"
1651089607.737719,0,0.0, 47.75," 31.75
"
1651089607.774591,0,0.0, 47.75," 31.75
"
1651089607.807447,0,0.0, 47.75," 31.75
"
1651089607.844288,0,0.0, 47.75," 31.75
"
1651089607.881207,0,0.0, 47.75," 31.75
"
1651089607.914176,0,0.0, 47.75," 31.75
"
1651089607.950763,0,0.0, 47.75," 31.75
"
1651089607.983623,0,0.0, 47.75," 31.75
"
1651089608.020548,0,0.0, 47.75," 31.75
"
1651089608.057612,0,0.0, 47.75," 31.75
"
1651089608.090106,0,0.0, 47.75," 31.75
"
1651089608.126857,0,0.0, 47.75," 31.75
"
1651089608.163712,0,0.0, 47.75," 31.75
"
1651089608.1967292,0,0.0, 47.75," 31.75
"
1651089608.233508,0,0.0, 47.75," 31.75
"
1651089608.270289,0,0.0, 47.75," 31.75
"
1651089608.30305,0,0.0, 47.75," 31.75
"
1651089608.33987,0,0.0, 47.75," 31.75
"
1651089608.3727412,0,0.0, 47.75," 31.75
"
1651089608.4095411,0,0.0, 47.75," 31.75
"
1651089608.446547,0,0.0, 47.75," 31.75
"
1651089608.479234,0,0.0, 47.75," 31.75
"
1651089608.516137,0,0.0, 47.75," 31.75
"
1651089608.552843,0,0.0, 47.75," 31.75
"
1651089608.585702,0,0.0, 47.75," 31.75
"
1651089608.622624,0,0.0, 47.75," 31.75
"
1651089608.659858,0,0.0, 47.75," 31.75
"
1651089608.692339,0,0.0, 47.75," 31.75
"
1651089608.729037,0,0.0, 47.75," 31.75
"
1651089608.7617211,0,0.0, 47.75," 31.75
"
1651089608.798621,0,0.0, 47.75," 31.75
"
1651089608.835466,0,0.0, 47.75," 31.75
"
1651089608.86834,0,0.0, 48.00," 31.75
"
1651089608.905184,0,0.0, 48.00," 31.75
"
1651089608.941927,0,0.0, 47.75," 31.75
"
1651089608.995473,0,0.0, 47.75," 31.75
"
1651089609.04849,0,0.0, 47.75," 31.75
"
1651089609.08143,0,0.0, 47.75," 31.75
"
1651089609.1180239,0,0.0, 47.75," 31.75
"
1651089609.1509068,0,0.0, 48.00," 31.75
"
1651089609.1879308,0,0.0, 48.00," 31.75
"
1651089609.224587,0,0.0, 48.00," 31.75
"
1651089609.277813,0,0.0, 48.00," 31.75
"
1651089609.331282,0,0.0, 47.75," 31.75
"
1651089609.384466,0,0.0, 47.75," 31.75
"
1651089609.437637,0,0.0, 47.75," 31.75
"
1651089609.49121,0,0.0, 47.75," 31.75
"
1651089609.523749,0,0.0, 48.00," 31.75
"
1651089609.560506,0,0.0, 48.00," 31.75
"
1651089609.593238,0,0.0, 48.00," 31.75
"
1651089609.630198,0,0.0, 48.00," 31.75
"
1651089609.666902,0,0.0, 48.00," 31.75
"
1651089609.7202308,0,0.0, 48.00," 31.75
"
1651089609.7529652,0,0.0, 48.00," 31.75
"
1651089609.7898219,0,0.0, 48.00," 31.75
"
1651089609.8266659,0,0.0, 48.00," 31.75
"
1651089609.859403,0,0.0, 48.00," 31.75
"
1651089609.896461,0,0.0, 47.75," 31.75
"
1651089609.9496279,0,0.0, 47.75," 31.75
"
1651089609.982315,0,0.0, 48.00," 31.75
"
1651089610.019397,0,0.0, 48.00," 31.75
"
1651089610.056024,0,0.0, 48.00," 31.75
"
1651089610.0889332,0,0.0, 48.00," 31.75
"
1651089610.12616,0,0.0, 48.00," 31.75
"
1651089610.162488,0,0.0, 48.00," 31.75
"
1651089610.195328,0,0.0, 48.00," 31.75
"
1651089610.2323341,0,0.0, 48.00," 31.75
"
1651089610.269058,0,0.0, 48.00," 31.75
"
1651089610.3017669,0,0.0, 48.00," 31.75
"
1651089610.3387,0,0.0, 48.00," 31.75
"
1651089610.391853,0,0.0, 48.00," 31.75
"
1651089610.44508,0,0.0, 48.00," 31.75
"
1651089610.477846,0,0.0, 48.00," 31.75
"
1651089610.514826,0,0.0, 48.00," 31.75
"
1651089610.551712,0,0.0, 48.00," 31.75
"
1651089610.5843258,0,0.0, 48.00," 31.75
"
1651089610.6214678,0,0.0, 48.00," 31.75
"
1651089610.6582122,0,0.0, 48.00," 31.75
"
1651089610.6910899,0,0.0, 48.00," 31.75
"
1651089610.727825,0,0.0, 48.00," 31.75
"
1651089610.760692,0,0.0, 48.00," 31.75
"
1651089610.797378,0,0.0, 48.00," 31.75
"
1651089610.83425,0,0.0, 48.00," 31.75
"
1651089610.866966,0,0.0, 48.00," 31.75
"
1651089610.904018,0,0.0, 48.00," 31.75
"
1651089610.94066,0,0.0, 48.00," 31.75
"
1651089610.973678,0,0.0, 48.00," 31.75
"
1651089611.0103989,0,0.0, 48.00," 31.75
"
1651089611.047263,0,0.0, 48.00," 31.75
"
1651089611.080228,0,0.0, 48.00," 31.75
"
1651089611.1169438,0,0.0, 48.00," 31.75
"
1651089611.149811,0,0.0, 48.00," 31.75
"
1651089611.18657,0,0.0, 48.00," 31.75
"
1651089611.223501,0,0.0, 48.00," 31.75
"
1651089611.256233,0,0.0, 48.00," 31.75
"
1651089611.292983,0,0.0, 48.00," 31.75
"
1651089611.329807,0,0.0, 48.00," 31.75
"
1651089611.362695,0,0.0, 48.00," 31.75
"
1651089611.399553,0,0.0, 48.00," 31.75
"
1651089611.43649,0,0.0, 48.00," 31.75
"
1651089611.4691148,0,0.0, 48.00," 31.75
"
1651089611.506241,0,0.0, 48.00," 31.75
"
1651089611.538781,0,0.0, 48.00," 31.75
"
1651089611.575656,0,0.0, 48.00," 31.75
"
1651089611.61301,0,0.0, 48.25," 31.75
"
1651089611.645383,0,0.0, 48.25," 31.75
"
1651089611.682118,0,0.0, 48.00," 31.75
"
1651089611.719023,0,0.0, 48.00," 31.75
"
1651089611.752,0,0.0, 48.25," 31.75
"
1651089611.7886121,0,0.0, 48.25," 31.75
"
1651089611.8254468,0,0.0, 48.25," 31.75
"
1651089611.87459,0,0.0, 48.25," 31.75
"
1651089611.9116318,0,0.0, 48.00," 31.75
"
1651089611.9483058,0,0.0, 48.00," 31.75
"
1651089611.9810948,0,0.0, 48.00," 31.75
"
1651089612.017996,0,0.0, 48.00," 31.75
"
1651089612.0547562,0,0.0, 48.25," 31.75
"
1651089612.087706,0,0.0, 48.25," 32.00
"
1651089612.124597,0,0.0, 48.25," 32.00
"
1651089612.161407,0,0.0, 48.25," 32.00
"
1651089612.1942332,0,0.0, 48.25," 32.00
"
1651089612.231178,0,0.0, 48.25," 31.75
"
1651089612.2637749,0,0.0, 48.25," 31.75
"
1651089612.300905,0,0.0, 48.25," 31.75
"
1651089612.337457,0,0.0, 48.25," 31.75
"
1651089612.370332,0,0.0, 48.25," 31.75
"
1651089612.407132,0,0.0, 48.25," 31.75
"
1651089612.444087,0,0.0, 48.25," 31.75
"
1651089612.4972,0,0.0, 48.25," 31.75
"
1651089612.5505438,0,0.0, 48.25," 31.75
"
1651089612.603891,0,0.0, 48.25," 32.00
"
1651089612.63665,0,0.0, 48.25," 32.00
"
1651089612.6734898,0,0.0, 48.25," 31.75
"
1651089612.726592,0,0.0, 48.25," 31.75
"
1651089612.779852,0,0.0, 48.25," 31.75
"
1651089612.833014,0,0.0, 48.25," 32.00
"
1651089612.8659132,0,0.0, 48.25," 32.00
"
1651089612.9032059,0,0.0, 48.25," 32.00
"
1651089612.9396758,0,0.0, 48.25," 32.00
"
1651089612.972527,0,0.0, 48.25," 31.75
"
1651089613.009218,0,0.0, 48.25," 31.75
"
1651089613.062646,0,0.0, 48.25," 31.75
"
1651089613.0951302,0,0.0, 48.25," 31.75
"
1651089613.132051,0,0.0, 48.25," 32.00
"
1651089613.1689868,0,0.0, 48.25," 32.00
"
1651089613.2019289,0,0.0, 48.25," 32.00
"
1651089613.2385511,0,0.0, 48.25," 32.00
"
1651089613.275437,0,0.0, 48.25," 31.75
"
1651089613.30822,0,0.0, 48.25," 31.75
"
1651089613.345094,0,0.0, 48.25," 31.75
"
1651089613.381974,0,0.0, 48.25," 31.75
"
1651089613.415094,0,0.0, 48.25," 32.00
"
1651089613.451562,0,0.0, 48.25," 32.00
"
