Unix Time,Arduino Force Value,Actual Force,Thermocouple Value One,Thermocouple Value Two
1651089346.213302,0,0.0, 28.75," 29.75
"
1651089346.250082,0,0.0, 28.75," 29.75
"
1651089346.2830908,0,0.0, 28.75," 29.75
"
1651089346.319768,0,0.0, 28.75," 29.75
"
1651089346.35263,0,0.0, 28.75," 29.75
"
1651089346.3894558,0,0.0, 28.75," 29.75
"
1651089346.426364,0,0.0, 28.75," 29.75
"
1651089346.459039,0,0.0, 28.75," 29.75
"
1651089346.49597,0,0.0, 28.75," 29.75
"
1651089346.532738,0,0.0, 28.75," 29.75
"
1651089346.5655732,0,0.0, 28.75," 29.75
"
1651089346.602512,0,0.0, 28.75," 29.75
"
1651089346.6393769,0,0.0, 28.75," 29.75
"
1651089346.6925068,0,0.0, 28.75," 29.75
"
1651089346.72546,0,0.0, 28.75," 29.75
"
1651089346.762099,0,0.0, 28.75," 29.75
"
1651089346.7949162,0,0.0, 28.75," 29.75
"
1651089346.8317811,0,0.0, 28.75," 29.75
"
1651089346.868746,0,0.0, 28.75," 29.75
"
1651089346.921972,0,0.0, 28.75," 29.75
"
1651089346.975126,0,0.0, 28.75," 29.75
"
1651089347.028658,0,0.0, 28.75," 29.75
"
1651089347.061291,0,0.0, 28.75," 29.75
"
1651089347.098194,0,0.0, 28.75," 29.75
"
1651089347.15135,0,0.0, 28.75," 29.75
"
1651089347.2046,0,0.0, 28.75," 29.75
"
1651089347.257942,0,0.0, 28.75," 29.75
"
1651089347.311224,0,0.0, 28.75," 29.75
"
1651089347.343898,0,0.0, 28.75," 29.75
"
1651089347.3806348,0,0.0, 28.75," 29.75
"
1651089347.433861,0,0.0, 28.75," 29.75
"
1651089347.4706419,0,0.0, 28.75," 29.75
"
1651089347.503695,0,0.0, 28.75," 29.75
"
1651089347.5405629,0,0.0, 28.75," 29.75
"
1651089347.593502,0,0.0, 28.75," 29.75
"
1651089347.6264288,0,0.0, 28.75," 29.75
"
1651089347.6633291,0,0.0, 28.75," 29.75
"
1651089347.7002602,0,0.0, 28.75," 29.75
"
1651089347.732897,0,0.0, 28.75," 29.75
"
1651089347.769818,0,0.0, 28.75," 29.75
"
1651089347.823381,0,0.0, 28.75," 29.75
"
1651089347.87647,0,0.0, 28.75," 29.75
"
1651089347.9093602,0,0.0, 28.75," 29.75
"
1651089347.9458408,0,0.0, 28.75," 29.75
"
1651089347.982744,0,0.0, 28.75," 29.75
"
1651089348.015695,0,0.0, 28.75," 29.75
"
1651089348.052365,0,0.0, 28.75," 29.75
"
1651089348.089258,0,0.0, 28.75," 29.75
"
1651089348.121938,0,0.0, 28.75," 29.75
"
1651089348.158761,0,0.0, 28.75," 29.75
"
1651089348.195651,0,0.0, 28.75," 29.75
"
1651089348.22853,0,0.0, 28.75," 29.75
"
1651089348.265332,0,0.0, 28.75," 29.75
"
1651089348.2980852,0,0.0, 28.75," 29.75
"
1651089348.334919,0,0.0, 28.75," 29.75
"
1651089348.372229,0,0.0, 28.75," 29.75
"
1651089348.404816,0,0.0, 28.75," 29.75
"
1651089348.441476,0,0.0, 28.75," 29.75
"
1651089348.478417,0,0.0, 28.75," 29.75
"
1651089348.511043,0,0.0, 28.75," 29.75
"
1651089348.547895,0,0.0, 28.75," 29.75
"
1651089348.584898,0,0.0, 28.75," 29.75
"
1651089348.617528,0,0.0, 28.75," 29.75
"
1651089348.65467,0,0.0, 28.75," 29.75
"
1651089348.687266,0,0.0, 28.75," 29.75
"
1651089348.7240572,0,0.0, 28.75," 29.75
"
1651089348.761033,0,0.0, 28.75," 29.75
"
1651089348.7936552,0,0.0, 28.75," 29.75
"
1651089348.830497,0,0.0, 28.75," 29.75
"
1651089348.867339,0,0.0, 28.75," 29.75
"
1651089348.900346,0,0.0, 28.75," 29.75
"
1651089348.937261,0,0.0, 28.75," 29.75
"
1651089348.974108,0,0.0, 28.75," 29.75
"
1651089349.027402,0,0.0, 28.75," 29.75
"
1651089349.0598998,0,0.0, 28.75," 29.75
"
1651089349.0969012,0,0.0, 28.75," 29.75
"
1651089349.129605,0,0.0, 28.75," 29.75
"
1651089349.166454,0,0.0, 28.75," 29.75
"
1651089349.203563,0,0.0, 28.75," 29.75
"
1651089349.2360508,0,0.0, 28.75," 29.75
"
1651089349.272974,0,0.0, 28.75," 29.75
"
1651089349.310156,0,0.0, 28.75," 29.75
"
1651089349.3425322,0,0.0, 28.75," 29.75
"
1651089349.37947,0,0.0, 28.75," 29.75
"
1651089349.416407,0,0.0, 28.75," 29.75
"
1651089349.465701,0,0.0, 28.75," 29.75
"
1651089349.502186,0,0.0, 28.75," 29.75
"
1651089349.539115,0,0.0, 28.75," 29.75
"
1651089349.572047,0,0.0, 28.75," 29.75
"
1651089349.609047,0,0.0, 28.75," 29.75
"
1651089349.645673,0,0.0, 28.75," 29.75
"
1651089349.698966,0,0.0, 28.75," 29.75
"
1651089349.75229,0,0.0, 28.75," 29.75
"
1651089349.805472,0,0.0, 28.75," 29.75
"
1651089349.854629,0,0.0, 28.75," 29.75
"
1651089349.8917089,0,0.0, 28.75," 29.75
"
1651089349.9282901,0,0.0, 28.75," 29.75
"
1651089349.9609642,0,0.0, 28.75," 29.75
"
1651089349.997941,0,0.0, 28.75," 29.75
"
1651089350.035188,0,0.0, 28.75," 29.75
"
1651089350.0880451,0,0.0, 28.75," 29.75
"
1651089350.141584,0,0.0, 28.75," 29.75
"
1651089350.1741781,0,0.0, 28.75," 29.75
"
1651089350.211224,0,0.0, 28.75," 29.75
"
1651089350.2642932,0,0.0, 28.75," 29.75
"
1651089350.317409,0,0.0, 28.75," 29.75
"
1651089350.370752,0,0.0, 28.75," 29.75
"
1651089350.423809,0,0.0, 28.75," 29.75
"
1651089350.4770298,0,0.0, 28.75," 29.75
"
1651089350.509988,0,0.0, 28.75," 29.75
"
1651089350.5466702,0,0.0, 28.75," 29.75
"
1651089350.5835478,0,0.0, 28.75," 29.75
"
1651089350.616349,0,0.0, 28.75," 29.75
"
1651089350.653213,0,0.0, 28.75," 29.75
"
1651089350.6859741,0,0.0, 28.75," 29.75
"
1651089350.722761,0,0.0, 28.75," 29.75
"
1651089350.7599201,0,0.0, 28.75," 29.75
"
1651089350.7924778,0,0.0, 28.75," 29.75
"
1651089350.829361,0,0.0, 28.75," 29.75
"
1651089350.866218,0,0.0, 28.75," 29.75
"
1651089350.899136,0,0.0, 28.75," 29.75
"
1651089350.935949,0,0.0, 28.75," 29.75
"
1651089350.973025,0,0.0, 28.75," 29.75
"
1651089351.005585,0,0.0, 28.75," 29.75
"
1651089351.042306,0,0.0, 28.75," 29.75
"
1651089351.0958562,0,0.0, 28.75," 29.75
"
1651089351.128424,0,0.0, 28.75," 29.75
"
1651089351.165243,0,0.0, 28.75," 29.75
"
1651089351.202392,0,0.0, 28.75," 29.75
"
1651089351.234856,0,0.0, 28.75," 29.75
"
1651089351.2719228,0,0.0, 28.75," 29.75
"
1651089351.3086028,0,0.0, 28.75," 29.75
"
1651089351.3415182,0,0.0, 28.75," 29.75
"
1651089351.3781629,0,0.0, 28.75," 29.75
"
1651089351.4150772,0,0.0, 28.75," 29.75
"
1651089351.4479082,0,0.0, 28.75," 29.75
"
1651089351.485416,0,0.0, 28.75," 29.75
"
1651089351.517548,0,0.0, 28.75," 29.75
"
1651089351.554312,0,0.0, 28.75," 29.75
"
1651089351.591089,0,0.0, 28.75," 29.75
"
1651089351.6239948,0,0.0, 28.75," 29.75
"
1651089351.6610339,0,0.0, 28.75," 29.75
"
1651089351.697702,0,0.0, 28.75," 29.75
"
1651089351.7303948,0,0.0, 28.75," 29.75
"
1651089351.7673652,0,0.0, 28.75," 29.75
"
1651089351.804171,0,0.0, 28.75," 29.75
"
1651089351.8532832,0,0.0, 28.75," 29.75
"
1651089351.8901708,0,0.0, 28.75," 29.75
"
1651089351.926964,0,0.0, 28.75," 29.75
"
1651089351.9597719,0,0.0, 28.75," 29.75
"
1651089351.996578,0,0.0, 28.75," 29.75
"
1651089352.033538,0,0.0, 28.75," 29.75
"
1651089352.0665112,0,0.0, 28.75," 29.75
"
1651089352.103489,0,0.0, 28.75," 29.75
"
1651089352.1399739,0,0.0, 28.75," 29.75
"
1651089352.1933281,0,0.0, 28.75," 29.75
"
1651089352.24257,0,0.0, 28.75," 29.75
"
1651089352.27925,0,0.0, 28.75," 29.75
"
1651089352.3161678,0,0.0, 28.75," 29.75
"
1651089352.348832,0,0.0, 28.75," 29.75
"
1651089352.385808,0,0.0, 28.75," 29.75
"
1651089352.422841,0,0.0, 28.75," 29.75
"
1651089352.475928,0,0.0, 28.75," 29.75
"
1651089352.529027,0,0.0, 28.75," 29.75
"
1651089352.5826292,0,0.0, 28.75," 29.75
"
1651089352.6314502,0,0.0, 28.75," 29.75
"
1651089352.668353,0,0.0, 28.75," 29.75
"
1651089352.705194,0,0.0, 28.75," 29.75
"
1651089352.738014,0,0.0, 28.75," 29.75
"
1651089352.774996,0,0.0, 28.75," 29.75
"
1651089352.8119419,0,0.0, 28.75," 29.75
"
1651089352.8650181,0,0.0, 28.75," 29.75
"
1651089352.8978329,0,0.0, 28.75," 29.75
"
1651089352.9346309,0,0.0, 28.75," 29.75
"
1651089352.9716852,0,0.0, 28.75," 29.75
"
1651089353.004361,0,0.0, 28.75," 29.75
"
1651089353.041134,0,0.0, 28.75," 29.75
"
1651089353.0739572,0,0.0, 28.75," 29.75
"
1651089353.1108658,0,0.0, 28.75," 29.75
"
1651089353.147583,0,0.0, 28.75," 29.75
"
1651089353.180408,0,0.0, 28.75," 29.75
"
1651089353.217314,0,0.0, 28.75," 29.75
"
1651089353.253993,0,0.0, 28.75," 29.75
"
1651089353.28689,0,0.0, 28.75," 29.75
"
1651089353.323798,0,0.0, 28.75," 29.75
"
1651089353.360606,0,0.0, 28.75," 29.75
"
1651089353.3933802,0,0.0, 28.75," 29.75
"
1651089353.430152,0,0.0, 28.75," 29.75
"
1651089353.48337,0,0.0, 28.75," 29.75
"
1651089353.536841,0,0.0, 28.75," 29.75
"
1651089353.590059,0,0.0, 28.75," 29.75
"
1651089353.622835,0,0.0, 28.75," 29.75
"
1651089353.65957,0,0.0, 28.75," 29.75
"
1651089353.6964312,0,0.0, 28.75," 29.75
"
1651089353.7291799,0,0.0, 28.75," 29.75
"
1651089353.766121,0,0.0, 28.75," 29.75
"
1651089353.79884,0,0.0, 28.75," 29.75
"
1651089353.8356931,0,0.0, 28.75," 29.75
"
1651089353.87249,0,0.0, 28.75," 29.75
"
1651089353.925814,0,0.0, 28.75," 29.75
"
1651089353.958566,0,0.0, 28.75," 29.75
"
1651089353.99543,0,0.0, 28.75," 29.75
"
1651089354.032268,0,0.0, 28.75," 29.75
"
1651089354.06513,0,0.0, 28.75," 29.75
"
1651089354.10198,0,0.0, 28.75," 29.75
"
1651089354.155149,0,0.0, 28.75," 29.75
"
1651089354.188132,0,0.0, 28.75," 29.75
"
1651089354.224909,0,0.0, 28.75," 29.75
"
1651089354.261577,0,0.0, 28.75," 29.75
"
1651089354.294581,0,0.0, 28.75," 29.75
"
1651089354.3312352,0,0.0, 28.75," 29.75
"
1651089354.368309,0,0.0, 28.75," 29.75
"
1651089354.401216,0,0.0, 28.75," 29.75
"
1651089354.437767,0,0.0, 28.75," 29.75
"
1651089354.474729,0,0.0, 28.75," 29.75
"
1651089354.5074072,0,0.0, 28.75," 29.75
"
1651089354.544449,0,0.0, 28.75," 29.75
"
1651089354.5772228,0,0.0, 28.75," 29.75
"
1651089354.614263,0,0.0, 28.75," 29.75
"
1651089354.650804,0,0.0, 28.75," 29.75
"
1651089354.683514,0,0.0, 28.75," 29.75
"
1651089354.7203689,0,0.0, 28.75," 29.75
"
1651089354.757167,0,0.0, 28.75," 29.75
"
1651089354.78999,0,0.0, 28.75," 29.75
"
1651089354.8271291,0,0.0, 28.75," 29.75
"
1651089354.863893,0,0.0, 28.75," 29.75
"
1651089354.896506,0,0.0, 28.75," 29.75
"
1651089354.933291,0,0.0, 28.75," 29.75
"
1651089354.966263,0,0.0, 28.75," 29.75
"
1651089355.0030131,0,0.0, 28.75," 29.75
"
1651089355.040025,0,0.0, 28.75," 29.75
"
1651089355.07274,0,0.0, 28.75," 29.75
"
1651089355.110146,0,0.0, 28.75," 29.75
"
1651089355.146435,0,0.0, 28.75," 29.75
"
1651089355.1792378,0,0.0, 28.75," 29.75
"
1651089355.215955,0,0.0, 28.75," 29.75
"
1651089355.252785,0,0.0, 28.75," 29.75
"
1651089355.306277,0,0.0, 28.75," 29.75
"
1651089355.355299,0,0.0, 28.75," 29.75
"
1651089355.392297,0,0.0, 28.75," 29.75
"
1651089355.428994,0,0.0, 28.75," 29.75
"
1651089355.461687,0,0.0, 28.75," 29.75
"
1651089355.4987872,0,0.0, 28.75," 29.75
"
1651089355.535542,0,0.0, 28.75," 29.75
"
1651089355.568189,0,0.0, 28.75," 29.75
"
1651089355.605224,0,0.0, 28.75," 29.75
"
1651089355.641994,0,0.0, 28.75," 29.75
"
1651089355.69523,0,0.0, 28.75," 29.75
"
1651089355.744503,0,0.0, 28.75," 29.75
"
1651089355.7812438,0,0.0, 28.75," 29.75
"
1651089355.8181381,0,0.0, 28.75," 29.75
"
1651089355.850851,0,0.0, 28.75," 29.75
"
1651089355.887681,0,0.0, 28.75," 29.75
"
1651089355.924829,0,0.0, 28.75," 29.75
"
1651089355.977847,0,0.0, 28.75," 29.75
"
1651089356.031273,0,0.0, 28.75," 29.75
"
1651089356.063822,0,0.0, 28.75," 29.75
"
1651089356.101012,0,0.0, 28.75," 29.75
"
1651089356.137538,0,0.0, 28.75," 29.75
"
1651089356.1866639,0,0.0, 28.75," 29.75
"
1651089356.223904,0,0.0, 28.75," 29.75
"
1651089356.260415,0,0.0, 28.75," 29.75
"
1651089356.293571,0,0.0, 28.75," 29.75
"
1651089356.3300219,0,0.0, 28.75," 29.75
"
1651089356.366932,0,0.0, 28.75," 29.75
"
1651089356.3996859,0,0.0, 28.75," 29.75
"
1651089356.436521,0,0.0, 28.75," 29.75
"
1651089356.4734411,0,0.0, 28.75," 29.75
"
1651089356.5064619,0,0.0, 28.75," 29.75
"
1651089356.543072,0,0.0, 28.75," 29.75
"
1651089356.596433,0,0.0, 28.75," 29.75
"
1651089356.629052,0,0.0, 28.75," 29.75
"
1651089356.6659,0,0.0, 28.75," 29.75
"
1651089356.70277,0,0.0, 28.75," 29.75
"
1651089356.7561018,0,0.0, 28.75," 29.75
"
1651089356.788852,0,0.0, 28.75," 29.75
"
1651089356.825681,0,0.0, 28.75," 29.75
"
1651089356.862622,0,0.0, 28.75," 29.75
"
1651089356.89534,0,0.0, 28.75," 29.75
"
1651089356.932037,0,0.0, 28.75," 29.75
"
1651089356.9648378,0,0.0, 28.75," 29.75
"
1651089357.001704,0,0.0, 28.75," 29.75
"
1651089357.0385861,0,0.0, 28.75," 29.75
"
1651089357.091845,0,0.0, 28.75," 29.75
"
1651089357.1245792,0,0.0, 28.75," 29.75
"
1651089357.1614442,0,0.0, 28.75," 29.75
"
1651089357.198335,0,0.0, 28.75," 29.75
"
1651089357.231136,0,0.0, 28.75," 29.75
"
1651089357.2679691,0,0.0, 28.75," 29.75
"
1651089357.304744,0,0.0, 28.75," 29.75
"
1651089357.337653,0,0.0, 28.75," 29.75
"
1651089357.374401,0,0.0, 28.75," 29.75
"
1651089357.40716,0,0.0, 28.75," 29.75
"
1651089357.44403,0,0.0, 28.75," 29.75
"
1651089357.481057,0,0.0, 28.75," 29.75
"
1651089357.513658,0,0.0, 28.75," 29.75
"
1651089357.550554,0,0.0, 28.75," 29.75
"
1651089357.587422,0,0.0, 28.75," 29.75
"
1651089357.620239,0,0.0, 28.75," 29.75
"
1651089357.657037,0,0.0, 28.75," 29.75
"
1651089357.6938791,0,0.0, 28.75," 29.75
"
1651089357.7267451,0,0.0, 28.75," 29.75
"
1651089357.763746,0,0.0, 28.75," 29.75
"
1651089357.796412,0,0.0, 28.75," 29.75
"
1651089357.833179,0,0.0, 28.75," 29.75
"
1651089357.870069,0,0.0, 28.75," 29.75
"
1651089357.902826,0,0.0, 28.75," 29.75
"
1651089357.9396951,0,0.0, 28.75," 29.75
"
1651089357.9765902,0,0.0, 28.75," 29.75
"
1651089358.009313,0,0.0, 28.75," 29.75
"
1651089358.046289,0,0.0, 28.75," 29.75
"
1651089358.0831301,0,0.0, 28.75," 29.75
"
1651089358.1323678,0,0.0, 28.75," 29.75
"
1651089358.1691039,0,0.0, 28.75," 29.75
"
1651089358.2064629,0,0.0, 28.75," 29.75
"
1651089358.238762,0,0.0, 28.75," 29.75
"
1651089358.2756338,0,0.0, 28.75," 29.75
"
1651089358.3125749,0,0.0, 28.75," 29.75
"
1651089358.3453078,0,0.0, 29.00," 29.75
"
1651089358.382271,0,0.0, 29.00," 29.75
"
1651089358.419022,0,0.0, 28.75," 29.75
"
1651089358.472219,0,0.0, 28.75," 29.75
"
1651089358.521423,0,0.0, 28.75," 29.75
"
1651089358.558188,0,0.0, 28.75," 29.75
"
1651089358.595144,0,0.0, 28.75," 29.75
"
1651089358.627899,0,0.0, 28.75," 29.75
"
1651089358.6647701,0,0.0, 28.75," 29.75
"
1651089358.701563,0,0.0, 28.75," 29.75
"
1651089358.7547898,0,0.0, 28.75," 29.75
"
1651089358.787551,0,0.0, 28.75," 29.75
"
1651089358.8243861,0,0.0, 28.75," 29.75
"
1651089358.861258,0,0.0, 28.75," 29.75
"
1651089358.910908,0,0.0, 28.75," 29.75
"
1651089358.947602,0,0.0, 28.75," 29.75
"
1651089358.9842901,0,0.0, 28.75," 29.75
"
1651089359.037546,0,0.0, 28.75," 29.75
"
1651089359.09076,0,0.0, 28.75," 29.75
"
1651089359.144073,0,0.0, 29.00," 29.75
"
1651089359.1973078,0,0.0, 29.00," 29.75
"
1651089359.2503722,0,0.0, 29.00," 29.75
"
1651089359.299687,0,0.0, 29.00," 29.75
"
1651089359.336629,0,0.0, 29.00," 29.75
"
1651089359.3733141,0,0.0, 28.75," 29.75
"
1651089359.406097,0,0.0, 28.75," 29.75
"
1651089359.443131,0,0.0, 29.00," 29.75
"
1651089359.4797592,0,0.0, 29.00," 29.75
"
1651089359.533053,0,0.0, 28.75," 29.75
"
1651089359.586389,0,0.0, 28.75," 29.75
"
1651089359.6190379,0,0.0, 28.75," 29.75
"
1651089359.655877,0,0.0, 28.75," 29.75
"
1651089359.6886559,0,0.0, 28.75," 29.75
"
1651089359.7255108,0,0.0, 28.75," 29.75
"
1651089359.762481,0,0.0, 29.00," 29.75
"
1651089359.795182,0,0.0, 29.00," 29.75
"
1651089359.8321102,0,0.0, 29.00," 29.75
"
1651089359.868951,0,0.0, 29.00," 29.75
"
1651089359.92241,0,0.0, 29.00," 29.75
"
1651089359.9549499,0,0.0, 28.75," 29.75
"
1651089359.991916,0,0.0, 28.75," 29.75
"
1651089360.02897,0,0.0, 29.00," 29.75
"
1651089360.061337,0,0.0, 29.00," 29.75
"
1651089360.098182,0,0.0, 29.00," 29.75
"
1651089360.151732,0,0.0, 28.75," 29.75
"
1651089360.1843882,0,0.0, 29.00," 29.75
"
1651089360.2216792,0,0.0, 29.00," 29.75
"
1651089360.2580009,0,0.0, 28.75," 29.75
"
1651089360.29081,0,0.0, 28.75," 29.75
"
1651089360.327722,0,0.0, 29.00," 29.75
"
1651089360.3644722,0,0.0, 29.00," 29.75
"
1651089360.397246,0,0.0, 28.75," 29.75
"
1651089360.434156,0,0.0, 28.75," 29.75
"
1651089360.487529,0,0.0, 29.00," 29.75
"
1651089360.520332,0,0.0, 29.00," 29.75
"
