Unix Time,Arduino Force Value,Actual Force,Thermocouple Value One,Thermocouple Value Two
1651092695.459945,654,0.40514913576857287, 48.75," 49.00
"
1651092695.4710279,649,0.4020516653116266, 48.75," 49.00
"
1651092695.482847,644,0.3989541948546803, 48.75," 49.00
"
1651092695.493848,642,0.3977152066719018, 48.50," 49.00
"
1651092695.504763,647,0.4008126771288481, 48.75," 49.00
"
1651092695.516879,649,0.4020516653116266, 48.50," 49.00
"
1651092695.527935,651,0.4032906534944051, 48.75," 48.75
"
1651092695.538835,651,0.4032906534944051, 48.50," 49.00
"
1651092695.548895,645,0.3995736889460696, 48.75," 49.00
"
1651092695.559071,641,0.39709571258051257, 48.50," 49.00
"
1651092695.5697641,631,0.39090077166662, 48.75," 49.00
"
1651092695.5812821,628,0.3890422893924522, 48.50," 49.00
"
1651092695.592727,631,0.39090077166662, 48.75," 49.00
"
1651092695.6037939,642,0.3977152066719018, 48.50," 49.00
"
1651092695.616408,655,0.40576862985996215, 48.50," 48.75
"
1651092695.629614,645,0.3995736889460696, 48.50," 48.75
"
1651092695.6439831,649,0.4020516653116266, 48.75," 49.00
"
1651092695.656799,650,0.40267115940301584, 48.50," 48.75
"
1651092695.669787,649,0.4020516653116266, 48.50," 49.00
"
1651092695.681925,645,0.3995736889460696, 48.75," 48.75
"
1651092695.6937869,642,0.3977152066719018, 48.50," 48.75
"
1651092695.705781,644,0.3989541948546803, 48.50," 48.75
"
1651092695.717334,645,0.3995736889460696, 48.50," 49.00
"
1651092695.727722,645,0.3995736889460696, 48.50," 48.75
"
1651092695.739725,645,0.3995736889460696, 48.75," 48.75
"
1651092695.775009,646,0.4001931830374588, 48.75," 48.75
"
1651092695.8157282,645,0.3995736889460696, 48.75," 48.75
"
1651092695.852652,646,0.4001931830374588, 48.75," 48.75
"
1651092695.893742,646,0.4001931830374588, 48.75," 48.75
"
1651092695.934808,645,0.3995736889460696, 48.75," 48.75
"
1651092695.971905,646,0.4001931830374588, 48.75," 48.75
"
1651092696.0124958,647,0.4008126771288481, 48.75," 48.75
"
1651092696.053314,644,0.3989541948546803, 48.75," 48.75
"
1651092696.090822,645,0.3995736889460696, 48.75," 48.75
"
1651092696.151775,648,0.40143217122023733, 48.75," 48.75
"
1651092696.1884649,644,0.3989541948546803, 48.75," 48.75
"
1651092696.2295082,646,0.4001931830374588, 48.75," 48.75
"
1651092696.270447,646,0.4001931830374588, 48.75," 48.75
"
1651092696.3076348,648,0.40143217122023733, 48.75," 48.75
"
1651092696.348483,646,0.4001931830374588, 48.50," 48.75
"
1651092696.389323,647,0.4008126771288481, 48.50," 48.75
"
1651092696.426128,646,0.4001931830374588, 48.50," 48.75
"
1651092696.467225,647,0.4008126771288481, 48.50," 48.75
"
1651092696.5079832,646,0.4001931830374588, 48.50," 48.75
"
1651092696.545055,649,0.4020516653116266, 48.50," 48.75
"
1651092696.585918,647,0.4008126771288481, 48.50," 48.75
"
1651092696.626784,648,0.40143217122023733, 48.50," 48.75
"
1651092696.6636438,647,0.4008126771288481, 48.50," 48.75
"
1651092696.704608,647,0.4008126771288481, 48.50," 48.75
"
1651092696.745942,646,0.4001931830374588, 48.50," 48.75
"
1651092696.782502,647,0.4008126771288481, 48.50," 48.75
"
1651092696.823903,645,0.3995736889460696, 48.50," 48.75
"
1651092696.868445,648,0.40143217122023733, 48.50," 48.75
"
1651092696.921878,647,0.4008126771288481, 48.50," 48.75
"
1651092696.96304,649,0.4020516653116266, 48.50," 48.75
"
1651092696.999629,648,0.40143217122023733, 48.50," 48.75
"
1651092697.040621,644,0.3989541948546803, 48.50," 48.75
"
1651092697.081385,646,0.4001931830374588, 48.50," 48.75
"
1651092697.118377,649,0.4020516653116266, 48.75," 48.75
"
1651092697.159241,649,0.4020516653116266, 48.50," 48.75
"
1651092697.2001789,647,0.4008126771288481, 48.50," 48.75
"
1651092697.237429,648,0.40143217122023733, 48.75," 48.75
"
1651092697.278135,648,0.40143217122023733, 48.75," 48.75
"
1651092697.319,650,0.40267115940301584, 48.50," 48.75
"
1651092697.356086,646,0.4001931830374588, 48.50," 48.75
"
1651092697.396925,648,0.40143217122023733, 48.75," 48.75
"
1651092697.4377239,648,0.40143217122023733, 48.75," 48.75
"
1651092697.474624,647,0.4008126771288481, 48.75," 48.75
"
1651092697.515755,647,0.4008126771288481, 48.75," 48.75
"
1651092697.5526469,648,0.40143217122023733, 48.75," 48.75
"
1651092697.593451,650,0.40267115940301584, 48.75," 48.75
"
1651092697.634451,648,0.40143217122023733, 48.50," 48.75
"
1651092697.671252,647,0.4008126771288481, 48.50," 48.75
"
1651092697.712291,648,0.40143217122023733, 48.50," 48.75
"
1651092697.753484,648,0.40143217122023733, 48.50," 48.75
"
1651092697.79009,647,0.4008126771288481, 48.50," 48.75
"
1651092697.831104,647,0.4008126771288481, 48.50," 48.75
"
1651092697.872201,648,0.40143217122023733, 48.50," 48.75
"
1651092697.908729,647,0.4008126771288481, 48.50," 48.75
"
1651092697.949801,647,0.4008126771288481, 48.50," 48.75
"
1651092697.9906502,646,0.4001931830374588, 48.50," 48.75
"
1651092698.0281432,649,0.4020516653116266, 48.50," 48.75
"
1651092698.068712,649,0.4020516653116266, 48.50," 48.75
"
1651092698.109566,647,0.4008126771288481, 48.50," 48.75
"
1651092698.146678,647,0.4008126771288481, 48.50," 48.75
"
1651092698.187299,650,0.40267115940301584, 48.50," 48.75
"
1651092698.228298,648,0.40143217122023733, 48.50," 48.75
"
1651092698.265138,648,0.40143217122023733, 48.50," 48.75
"
1651092698.3064792,648,0.40143217122023733, 48.50," 48.75
"
1651092698.347102,650,0.40267115940301584, 48.50," 48.75
"
1651092698.38397,648,0.40143217122023733, 48.50," 48.75
"
1651092698.4248462,649,0.4020516653116266, 48.50," 48.75
"
1651092698.46574,649,0.4020516653116266, 48.50," 48.75
"
1651092698.502709,651,0.4032906534944051, 48.50," 48.75
"
1651092698.543634,649,0.4020516653116266, 48.50," 48.75
"
1651092698.580549,649,0.4020516653116266, 48.50," 48.75
"
1651092698.621516,648,0.40143217122023733, 48.50," 48.75
"
1651092698.6624918,651,0.4032906534944051, 48.50," 48.75
"
1651092698.69926,650,0.40267115940301584, 48.50," 48.75
"
1651092698.7404149,649,0.4020516653116266, 48.75," 48.75
"
1651092698.781473,648,0.40143217122023733, 48.75," 48.75
"
1651092698.8183959,651,0.4032906534944051, 48.50," 48.75
"
1651092698.859175,651,0.4032906534944051, 48.50," 48.75
"
1651092698.899872,647,0.4008126771288481, 48.75," 48.75
"
1651092698.936888,649,0.4020516653116266, 48.50," 48.75
"
1651092698.9777339,649,0.4020516653116266, 48.50," 48.75
"
1651092699.0187771,652,0.40391014758579435, 48.75," 48.75
"
1651092699.0556219,647,0.4008126771288481, 48.75," 48.75
"
1651092699.0966,649,0.4020516653116266, 48.75," 48.75
"
1651092699.1377769,651,0.4032906534944051, 48.75," 48.75
"
1651092699.174554,651,0.4032906534944051, 48.75," 48.75
"
1651092699.215338,648,0.40143217122023733, 48.75," 48.75
"
1651092699.256263,649,0.4020516653116266, 48.75," 48.75
"
1651092699.2932212,650,0.40267115940301584, 48.75," 48.75
"
1651092699.3342972,649,0.4020516653116266, 48.75," 48.75
"
1651092699.375093,648,0.40143217122023733, 48.75," 48.75
"
1651092699.412073,650,0.40267115940301584, 48.75," 48.75
"
1651092699.4531908,651,0.4032906534944051, 48.75," 48.75
"
1651092699.4898539,649,0.4020516653116266, 48.75," 48.75
"
1651092699.530842,650,0.40267115940301584, 48.75," 49.00
"
1651092699.571806,650,0.40267115940301584, 48.75," 49.00
"
1651092699.608557,650,0.40267115940301584, 48.75," 48.75
"
1651092699.649523,649,0.4020516653116266, 48.75," 48.75
"
1651092699.69047,650,0.40267115940301584, 48.75," 49.00
"
1651092699.727267,651,0.4032906534944051, 48.75," 49.00
"
1651092699.7682838,651,0.4032906534944051, 48.75," 48.75
"
1651092699.809201,648,0.40143217122023733, 48.75," 48.75
"
1651092699.8460538,650,0.40267115940301584, 48.75," 49.00
"
1651092699.88706,650,0.40267115940301584, 48.75," 49.00
"
1651092699.9279559,651,0.4032906534944051, 48.75," 48.75
"
1651092699.9649112,648,0.40143217122023733, 48.75," 48.75
"
1651092700.0058181,647,0.4008126771288481, 48.75," 48.75
"
1651092700.046705,650,0.40267115940301584, 48.75," 48.75
"
1651092700.0836139,650,0.40267115940301584, 48.75," 48.75
"
1651092700.1246421,648,0.40143217122023733, 48.75," 48.75
"
1651092700.165565,648,0.40143217122023733, 48.75," 48.75
"
1651092700.2231581,648,0.40143217122023733, 48.75," 48.75
"
1651092700.263865,647,0.4008126771288481, 48.75," 48.75
"
1651092700.3006542,649,0.4020516653116266, 48.75," 48.75
"
1651092700.341656,648,0.40143217122023733, 48.75," 48.75
"
1651092700.382539,646,0.4001931830374588, 48.75," 48.75
"
1651092700.420266,646,0.4001931830374588, 48.75," 48.75
"
1651092700.460717,648,0.40143217122023733, 48.75," 48.75
"
1651092700.5018508,647,0.4008126771288481, 48.75," 48.75
"
1651092700.538532,645,0.3995736889460696, 48.75," 48.75
"
1651092700.579189,645,0.3995736889460696, 48.75," 48.75
"
1651092700.620089,648,0.40143217122023733, 48.75," 48.75
"
1651092700.657225,644,0.3989541948546803, 48.75," 48.75
"
1651092700.697962,643,0.3983347007632911, 48.75," 48.75
"
1651092700.739163,646,0.4001931830374588, 48.75," 49.00
"
1651092700.7759528,646,0.4001931830374588, 48.75," 49.00
"
1651092700.816843,644,0.3989541948546803, 48.75," 48.75
"
1651092700.857634,643,0.3983347007632911, 48.75," 48.75
"
1651092700.894609,647,0.4008126771288481, 48.75," 48.75
"
1651092700.9355872,648,0.40143217122023733, 48.75," 48.75
"
1651092700.97254,645,0.3995736889460696, 48.75," 48.75
"
1651092701.0133219,646,0.4001931830374588, 48.75," 49.00
"
1651092701.054402,647,0.4008126771288481, 48.75," 49.00
"
1651092701.0912452,648,0.40143217122023733, 48.75," 48.75
"
1651092701.132193,645,0.3995736889460696, 48.75," 48.75
"
1651092701.1732879,644,0.3989541948546803, 48.75," 48.75
"
1651092701.209926,646,0.4001931830374588, 48.75," 48.75
"
1651092701.250967,648,0.40143217122023733, 48.75," 48.75
"
1651092701.292326,644,0.3989541948546803, 48.75," 48.75
"
1651092701.328661,647,0.4008126771288481, 48.75," 48.75
"
1651092701.3696241,649,0.4020516653116266, 48.75," 48.75
"
1651092701.4106061,647,0.4008126771288481, 48.75," 48.75
"
1651092701.447663,645,0.3995736889460696, 48.75," 48.75
"
1651092701.488441,646,0.4001931830374588, 48.75," 48.75
"
1651092701.529539,650,0.40267115940301584, 48.75," 48.75
"
1651092701.56619,650,0.40267115940301584, 48.75," 49.00
"
1651092701.6073332,646,0.4001931830374588, 48.75," 48.75
"
1651092701.6483772,646,0.4001931830374588, 48.75," 48.75
"
1651092701.6849768,649,0.4020516653116266, 48.75," 48.75
"
1651092701.7261188,651,0.4032906534944051, 48.75," 48.75
"
1651092701.766965,648,0.40143217122023733, 48.75," 48.75
"
1651092701.8043141,648,0.40143217122023733, 48.75," 48.75
"
1651092701.865459,647,0.4008126771288481, 48.75," 49.00
"
1651092701.902116,649,0.4020516653116266, 48.75," 48.75
"
1651092701.943191,651,0.4032906534944051, 48.75," 48.75
"
1651092701.983994,647,0.4008126771288481, 48.75," 48.75
"
1651092702.0210948,648,0.40143217122023733, 48.75," 48.75
"
1651092702.0620139,650,0.40267115940301584, 48.75," 48.75
"
1651092702.1028202,650,0.40267115940301584, 48.75," 48.75
"
1651092702.13993,648,0.40143217122023733, 48.75," 48.75
"
1651092702.180625,648,0.40143217122023733, 48.75," 48.75
"
1651092702.22225,651,0.4032906534944051, 48.75," 49.00
"
1651092702.2588632,649,0.4020516653116266, 48.75," 49.00
"
1651092702.29953,646,0.4001931830374588, 48.75," 48.75
"
1651092702.336879,648,0.40143217122023733, 48.75," 48.75
"
1651092702.3773398,652,0.40391014758579435, 48.75," 48.75
"
1651092702.41822,651,0.4032906534944051, 48.75," 48.75
"
1651092702.4549818,648,0.40143217122023733, 48.75," 48.75
"
1651092702.496127,647,0.4008126771288481, 48.75," 48.75
"
1651092702.537123,650,0.40267115940301584, 48.75," 49.00
"
1651092702.573909,650,0.40267115940301584, 48.75," 48.75
"
1651092702.615351,646,0.4001931830374588, 48.75," 48.75
"
1651092702.6558971,649,0.4020516653116266, 48.75," 48.75
"
1651092702.692922,649,0.4020516653116266, 48.75," 48.75
"
1651092702.733633,648,0.40143217122023733, 48.75," 48.75
"
1651092702.774743,645,0.3995736889460696, 48.75," 48.75
"
1651092702.811324,648,0.40143217122023733, 48.75," 48.75
"
1651092702.852333,649,0.4020516653116266, 48.75," 48.75
"
1651092702.8934069,649,0.4020516653116266, 48.75," 48.75
"
1651092702.9305742,648,0.40143217122023733, 48.75," 48.75
"
1651092702.971379,649,0.4020516653116266, 48.75," 48.75
"
1651092703.012112,649,0.4020516653116266, 48.75," 48.75
"
1651092703.0493639,649,0.4020516653116266, 48.75," 48.75
"
1651092703.089951,646,0.4001931830374588, 48.75," 48.75
"
1651092703.131082,648,0.40143217122023733, 48.75," 48.75
"
1651092703.167726,648,0.40143217122023733, 48.75," 48.75
"
1651092703.208978,648,0.40143217122023733, 48.75," 48.75
"
1651092703.245732,648,0.40143217122023733, 48.75," 48.75
"
1651092703.286418,649,0.4020516653116266, 48.75," 48.75
"
1651092703.327494,648,0.40143217122023733, 48.50," 48.75
"
1651092703.364562,648,0.40143217122023733, 48.50," 48.75
"
1651092703.405452,647,0.4008126771288481, 48.75," 48.75
"
1651092703.4464,648,0.40143217122023733, 48.75," 48.75
"
1651092703.483079,648,0.40143217122023733, 48.75," 48.75
"
1651092703.5241,647,0.4008126771288481, 48.75," 48.75
"
1651092703.565314,647,0.4008126771288481, 48.75," 48.75
"
1651092703.6017768,650,0.40267115940301584, 48.75," 48.75
"
1651092703.6427572,651,0.4032906534944051, 48.75," 49.00
"
1651092703.683763,647,0.4008126771288481, 48.75," 49.00
"
1651092703.720607,647,0.4008126771288481, 48.75," 48.75
"
1651092703.761591,649,0.4020516653116266, 48.75," 49.00
"
1651092703.8024802,651,0.4032906534944051, 48.75," 49.00
"
1651092703.8396459,649,0.4020516653116266, 48.75," 48.75
"
1651092703.880424,650,0.40267115940301584, 48.75," 48.75
"
1651092703.921783,653,0.40452964167718364, 48.75," 48.75
"
1651092703.958406,653,0.40452964167718364, 48.75," 48.75
"
1651092703.999124,649,0.4020516653116266, 48.75," 48.75
"
1651092704.040072,651,0.4032906534944051, 48.75," 48.75
"
1651092704.076915,654,0.40514913576857287, 48.75," 48.75
"
1651092704.117877,652,0.40391014758579435, 48.75," 48.75
"
1651092704.159007,649,0.4020516653116266, 48.75," 49.00
"
