Unix Time,Arduino Force Value,Actual Force,Thermocouple Value One,Thermocouple Value Two
1651086944.246836,627,0.388422795301063, 41.50," 35.25
"
1651086944.2591639,623,0.385944818935506, 41.50," 35.50
"
1651086944.270018,621,0.38470583075272746, 41.25," 35.50
"
1651086944.281943,628,0.3890422893924522, 41.25," 35.50
"
1651086944.294129,626,0.38780330120967377, 41.25," 35.50
"
1651086944.30605,627,0.388422795301063, 41.25," 35.25
"
1651086944.3179588,632,0.39152026575800924, 41.25," 35.25
"
1651086944.329108,628,0.3890422893924522, 41.25," 35.25
"
1651086944.340116,630,0.39028127757523073, 41.25," 35.25
"
1651086944.3524292,627,0.388422795301063, 41.00," 35.25
"
1651086944.3635252,624,0.38656431302689526, 41.00," 35.25
"
1651086944.3754182,625,0.3871838071182845, 41.00," 35.50
"
1651086944.3863418,624,0.38656431302689526, 41.00," 35.25
"
1651086944.398286,626,0.38780330120967377, 41.00," 35.50
"
1651086944.414888,626,0.38780330120967377, 40.75," 35.25
"
1651086944.4281118,626,0.38780330120967377, 40.75," 35.25
"
1651086944.4402418,626,0.38780330120967377, 40.75," 35.25
"
1651086944.4514408,619,0.38346684256994895, 40.75," 35.25
"
1651086944.4633632,624,0.38656431302689526, 40.75," 35.25
"
1651086944.511625,621,0.38470583075272746, 40.75," 35.25
"
1651086944.5526469,619,0.38346684256994895, 40.75," 35.25
"
1651086944.589492,619,0.38346684256994895, 40.75," 35.25
"
1651086944.6303842,621,0.38470583075272746, 40.75," 35.25
"
1651086944.671537,620,0.38408633666133823, 40.75," 35.25
"
1651086944.7081778,619,0.38346684256994895, 40.75," 35.25
"
1651086944.7492359,620,0.38408633666133823, 40.75," 35.25
"
1651086944.786112,620,0.38408633666133823, 40.75," 35.25
"
1651086944.8270662,619,0.38346684256994895, 40.75," 35.25
"
1651086944.868021,618,0.3828473484785597, 40.75," 35.25
"
1651086944.904772,620,0.38408633666133823, 40.75," 35.25
"
1651086944.9458408,620,0.38408633666133823, 40.75," 35.25
"
1651086944.986997,619,0.38346684256994895, 40.75," 35.25
"
1651086945.023852,618,0.3828473484785597, 40.75," 35.25
"
1651086945.070487,619,0.38346684256994895, 40.75," 35.25
"
1651086945.126167,618,0.3828473484785597, 40.75," 35.25
"
1651086945.1631842,619,0.38346684256994895, 40.75," 35.50
"
1651086945.2039979,618,0.3828473484785597, 40.75," 35.50
"
1651086945.240715,616,0.3816083602957812, 40.75," 35.25
"
1651086945.281915,618,0.3828473484785597, 40.75," 35.25
"
1651086945.3227599,618,0.3828473484785597, 40.75," 35.25
"
1651086945.359745,619,0.38346684256994895, 40.75," 35.25
"
1651086945.400526,617,0.38222785438717044, 40.75," 35.25
"
